都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,lat,lon,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
472085,0000001035,沖縄県,浦添市,サンエー経塚シティオレンジ歯科　えがおとママとこどもの予防の歯医者さん,サンエーキョウヅカシティオレンジシカ　エガオトママトコドモノヨボウノハイシャサン,無床診療所,浦添市字経塚652番1-1Ｆ,,26.23758312,127.72267359,(098)878-6874,,,,,,,,,,,歯科;歯科口腔外科;小児歯科;矯正歯科,0,,
472107,0000001036,沖縄県,糸満市,糸満ロータリー歯科,イトマンロータリーシカ,無床診療所,糸満市字糸満591番地,,26.12958378,127.66954439,(098)992-0418,,,,,,,,,,,歯科;歯科口腔外科;小児歯科,0,,
472085,0000001037,沖縄県,浦添市,よつ葉歯科,ヨツバシカ,無床診療所,浦添市港川一丁目5番9号　1階,,26.25876168,127.71793721,(098)876-3428,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0,,
472085,0000001038,沖縄県,浦添市,フジデンタルクリニック,フジデンタルクリニック,無床診療所,浦添市字港川254番地,,26.26511654,127.71378724,(098)875-4473,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0,,
472158,0000001039,沖縄県,南城市,なんじぃデンタルクリニック,ナンジィデンタルクリニック,無床診療所,南城市佐敷字新里607-1　1階,,26.17187151,127.77703647,(098)963-9930,,,,,,,,,,,歯科,0,,
472085,0000001040,沖縄県,浦添市,とうま歯科,トウマシカ,無床診療所,浦添市城間4-40-5,,26.26147532,127.71715941,(098)876-1290,,,,,,,,,,,歯科,0,,
472085,0000001041,沖縄県,浦添市,まきみなと歯科医院,マキミナトシカイイン,無床診療所,浦添市牧港1-9-8　2階,,26.26620568,127.72387543,(098)876-6474,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0,,
473502,0000001042,沖縄県,南風原町,メイプル歯科,メイプルシカ,無床診療所,南風原町津嘉山1404-2-2　1階,,26.19085188,127.71069159,(098)894-6890,,,,,,,,,,,歯科;歯科口腔外科;小児歯科,0,,
473626,0000001043,沖縄県,八重瀬町,なかま歯科医院,ナカマシカイイン,無床診療所,八重瀬町字具志頭636-6,,26.12194154,127.74113847,,,,,,,,,,,,歯科,0,,
472085,0000001044,沖縄県,浦添市,うえだ歯科　,ウエダシカ　,無床診療所,浦添市伊祖2丁目2番5号　サンチャイルドめぐみ201号,,26.25257041,127.71409040,(098)876-0034,,,,,,,,,,,歯科;矯正歯科;小児歯科,0,,
473626,0000001045,沖縄県,八重瀬町,スマイリー矯正歯科,スマイリーキョウセイシカ,無床診療所,八重瀬町東風平1314-5　1階,,26.15703571,127.72655007,(098)851-3005,,,,,,,,,,,歯科;矯正歯科,0,,
473502,0000001046,沖縄県,南風原町,トムこども歯科クリニック,トムコドモシカクリニック,無床診療所,南風原町字兼城710-1　103号室,,26.19031048,127.72946194,(098)882-6480,,,,,,,,,,,歯科;小児歯科,0,,
472123,0000001047,沖縄県,豊見城市,神農デンタルオフィス,カミノウデンタルオフィス,無床診療所,豊見城市渡橋名289-62-3,,26.16240903,127.66792988,,,,,,,,,,,,歯科;歯科口腔外科,0,,
472085,0000001048,沖縄県,浦添市,がねこ歯科醫院,ガネコシカイイン,無床診療所,浦添市伊祖2丁目1番3号　メディカルプレイス伊祖　6F-2,,26.25150107,127.71449319,,,,,,,,,,,,歯科;歯科口腔外科;小児歯科;矯正歯科,0,,
472107,0000001049,沖縄県,糸満市,サンエーしおざきシティオレンジ歯科　えがおとママとこどもの予防の歯医者さん,サンエーシオザキシティオレンジシカ　エガオトママトコドモノヨボウノハイシャサン,無床診療所,糸満市潮崎町2丁目2番地,,26.12462301,127.66869176,(098)987-7878,,,,,,,,,,,歯科;歯科口腔外科;小児歯科;矯正歯科,0,,
473502,0000001050,沖縄県,南風原町,一日橋デンタルクリニック,ツイタチハシデンタルクリニック,無床診療所,南風原町兼城516-1　2階,,26.19589586,127.71983470,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0,,
472107,0000001051,沖縄県,糸満市,潮崎デンタルクリニック,シオザキデンタルクリニック,無床診療所,糸満市潮崎町2-1-15　上原アパート　1F　101,,26.12459520,127.66718630,(098)987-4201,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0,,
473502,0000001052,沖縄県,南風原町,オキナワ・デンタルオフィス,オキナワ・デンタルオフィス,無床診療所,南風原町字津嘉山1339番地1,,26.19155183,127.71411062,(098)888-2087,,,,,,,,,,,歯科;歯科口腔外科;矯正歯科;小児歯科,0,,
473553,0000001053,沖縄県,粟国村,粟国村歯科診療所,アグニソンシカシンリョウジョ,無床診療所,粟国村字東513番地1及び東517番地1　1階,,26.58166401,127.23017809,,,,,,,,,,,,歯科,0,,
472123,0000001054,沖縄県,豊見城市,おきなわ矯正歯科,オキナワキョウセイシカ,無床診療所,豊見城市字真玉橋135番地　2階　2-B号室,,26.19327353,127.69426516,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0,,
473618,0000001055,沖縄県,久米島町,球美の歯科,タマビノシカ,無床診療所,久米島町真我里78番地　コーポ球美105号,,26.33346877,126.79468632,,,,,,,,,,,,歯科,0,,
472140,0000001056,沖縄県,宮古島市,国立療養所　宮古南静園,コクリツリョウヨウジョ　ミヤコミナミシズカエン,病院,宮古島市平良字島尻888,,24.85707273,125.30258920,(0980)72-5321,,,,,,,,,,,内科;外科;皮膚科;眼科;耳鼻咽喉科;歯科,0,,
472140,0000001057,沖縄県,宮古島市,医療法人徳洲会　宮古島徳洲会病院,イリョウホウジントクシュウカイ　ミヤコジマトクシュウカイビョウイン,病院,宮古島市平良字松原552番地1,,24.78883514,125.27934843,(0980)73-1100,,,,,,,,,,,内科;外科;心臓血管外科;整形外科;脳神経外科;泌尿器科;皮膚科;放射線科;リハビリテーション科;形成外科,0,,
472140,0000001058,沖縄県,宮古島市,沖縄県立宮古病院,オキナワケンリツミヤコビョウイン,病院,宮古島市平良字下里427-1,,24.79934244,125.27634307,(0980)72-3151,,,,,,,,,,,"内科;呼吸器内科;消化器内科;循環器内科;神経内科;外科;消化器外科;心臓血管外科;脳神経外科;整形外科;精神科;小児科;皮膚科
泌尿器科;産科;婦人科;眼科;耳鼻咽喉科;リハビリテーション科;放射線科;歯科口腔外科;救急科;麻酔科;腎臓内科;病理診断科",0,,
472140,0000001059,沖縄県,宮古島市,宮古島リハビリ温泉病院,ミヤコジマリハビリオンセンビョウイン,病院,宮古島市平良字東仲宗根添1898番7,,24.76974447,125.34255989,,,,,,,,,,,,内科;人工透析内科;消化器内科;リハビリテーション科;脳神経内科,0,,
472140,0000001060,沖縄県,宮古島市,医療法人　一二三会　こうむら眼科,イリョウホウジン　ヒフミカイ　コウムラガンカ,無床診療所,宮古島市平良字久貝1064-10-1,,24.78929623,125.28074274,(0980)73-4123,,,,,,,,,,,眼科,0,,
472140,0000001061,沖縄県,宮古島市,沖縄県宮古保健所,オキナワケンミヤコホケンジョ,無床診療所,宮古島市平良字東仲宗根476,,24.80353110,125.28801132,(0980)72-2420,,,,,,,,,,,内科;小児科;歯科,0,,
472140,0000001062,沖縄県,宮古島市,第二共済組合国立療養所宮古南静園所属診療所,ダイニキョウサイクミアイコクリツリョウヨウジョミヤコミナミシズカエンショゾクシンリョウジョ,無床診療所,宮古島市平良字島尻888,,24.85707273,125.30258920,(0980)72-5321,,,,,,,,,,,内科;外科;皮膚科;眼科;耳鼻咽喉科;歯科,0,,
472140,0000001063,沖縄県,宮古島市,沖縄県社会福祉事業団　宮古厚生園　医務室,オキナワケンシャカイフクシジギョウダン　ミヤココウセイエン　イムシツ,無床診療所,宮古島市平良西仲宗根745-7,,24.81565491,125.29385772,(0980)72-2422,,,,,,,,,,,内科;精神科,0,,
472140,0000001064,沖縄県,宮古島市,特別養護老人ホーム　宮古の里,トクベツヨウゴロウジンホーム　ミヤコノサト,無床診療所,宮古島市平良字東仲宗根添1800,,24.77232188,125.33969619,(0980)77-2595,,,,,,,,,,,内科,0,,
472140,0000001065,沖縄県,宮古島市,池村内科医院,イケムラナイカイイン,有床診療所,宮古島市平良東仲宗根194,,24.80488092,125.28596149,(0980)72-3500,,,,,,,,,,,内科;循環器科;呼吸器科;消化器科;皮膚科,0,,
472140,0000001066,沖縄県,宮古島市,医療法人　たぶの木　うむやすみゃあす・ん診療所,イリョウホウジン　タブノキ　ウムヤスミャアス・ンシンリョウジョ,無床診療所,宮古島市平良字下里1477-4,,24.78713824,125.28742270,(0980)73-3854,,,,,,,,,,,"脳神経外科;神経内科;内科;リハビリテーション科;精神科,
呼吸器外科",0,,
472140,0000001067,沖縄県,宮古島市,いけむら小児科,イケムラショウニカ,無床診療所,宮古島市平良字西里978番地2,,24.79834280,125.29173882,(0980)73-4970,,,,,,,,,,,小児科;内科;精神科,0,,
472140,0000001068,沖縄県,宮古島市,きしもと内科医院,キシモトナイカイイン,無床診療所,宮古島市平良字下里1555番地1,,24.78969899,125.28140101,(0980)79-0501,,,,,,,,,,,内科;消化器内科,0,,
472140,0000001069,沖縄県,宮古島市,いけむら外科・胃腸科・肛門科,イケムラゲカ・イチョウカ・コウモンカ,有床診療所,宮古島市平良字西里978-2,,24.79834280,125.29173882,(0980)73-6300,,,,,,,,,,,外科;胃腸科;肛門科,0,,
472140,0000001070,沖縄県,宮古島市,ドクターゴン診療所,ドクターゴンシンリョウジョ,無床診療所,宮古島市上野字宮国746-17,,24.71813194,125.32023169,(0980)76-2788,,,,,,,,,,,内科,0,,
472140,0000001071,沖縄県,宮古島市,砂川内科医院,スナカワナイカイイン,無床診療所,宮古島市平良字西里796-3,,24.80015094,125.29044447,(0980)73-0037,,,,,,,,,,,内科,0,,
472140,0000001072,沖縄県,宮古島市,特別養護老人ホーム松風園（医務室）,トクベツヨウゴロウジンホームショウフウエン（イムシツ）,無床診療所,宮古島市伊良部字長浜1025-3,,24.83160055,125.18323421,(0980)78-5111,,,,,,,,,,,内科,0,,
472140,0000001073,沖縄県,宮古島市,特別養護老人ホーム　しもじ長生園（医務室）,トクベツヨウゴロウジンホーム　シモジナガオエン（イムシツ）,無床診療所,宮古島市下地字嘉手苅660-2,,24.73794909,125.31099335,(0980)76-3330,,,,,,,,,,,内科,0,,
472140,0000001074,沖縄県,宮古島市,医療法人　おおはらクリニック,イリョウホウジン　オオハラクリニック,無床診療所,宮古島市平良字下里1099-3,,24.79366532,125.28324525,(0980)72-80)6,,,,,,,,,,,外科;内科;胃腸科;肛門科;泌尿器科,0,,
472140,0000001075,沖縄県,宮古島市,下地眼科医院,シモジガンカイイン,無床診療所,宮古島市平良字下里577-1,,24.80425589,125.27943714,(0980)73-2228,,,,,,,,,,,眼科,0,,
472140,0000001076,沖縄県,宮古島市,医療法人みやこクリニック,イリョウホウジンミヤコクリニック,有床診療所,宮古島市平良字東仲宗根596,,24.80689193,125.29235527,(0980)73-4103,,,,,,,,,,,産科;婦人科;小児科;内科,0,,
472140,0000001077,沖縄県,宮古島市,ひが小児科医院,ヒガショウニカイイン,無床診療所,宮古島市平良字西里781-5,,24.79905105,125.29042505,(0980)73-1477,,,,,,,,,,,小児科;内科,0,,
472140,0000001078,沖縄県,宮古島市,真壁眼科,マカベガンカ,有床診療所,宮古島市平良字西里787-1,,24.79979262,125.28959177,(0980)73-2200,,,,,,,,,,,眼科,0,,
472140,0000001079,沖縄県,宮古島市,医療法人徳洲会 伊良部島診療所,イリョウホウジントクシュウカイ イラブジマシンリョウジョ,無床診療所,宮古島市伊良部字前里添639-2,,24.84047236,125.20404069,(0980)78-6661,,,,,,,,,,,内科;外科;小児科;皮膚科;リハビリテーション科,0,,
472140,0000001080,沖縄県,宮古島市,くらはし整形外科クリニック,クラハシセイケイゲカクリニック,無床診療所,宮古島市平良字西里782-1,,24.79833443,125.28941404,(0980)75-5550,,,,,,,,,,,内科;外科;小児科;リハビリテーション科;リウマチ科;整形外科,0,,
472140,0000001081,沖縄県,宮古島市,原皮フ科,ゲンピフカ,無床診療所,宮古島市下地字上地430-4,,24.74785216,125.27620966,(0980)76-3838,,,,,,,,,,,皮膚科,0,,
472140,0000001082,沖縄県,宮古島市,みやぎMS.クリニック,ミヤギMS.クリニック,無床診療所,宮古島市平良字久貝1068-15,,24.78752420,125.28169544,(0980)75-0722,,,,,,,,,,,婦人科,0,,
472140,0000001083,沖縄県,宮古島市,いしみねクリニック,イシミネクリニック,無床診療所,宮古島市平良字西里269-5,,24.80308937,125.28133698,(0980)75-5878,,,,,,,,,,,内科;小児科;循環器科,0,,
472140,0000001084,沖縄県,宮古島市,稲村耳鼻咽喉科,イナムラジビインコウカ,無床診療所,宮古島市平良字久貝669-1,,24.79803693,125.27046590,(0980)74-1187,,,,,,,,,,,耳鼻咽喉科,0,,
472140,0000001085,沖縄県,宮古島市,たいら内科,タイラナイカ,無床診療所,宮古島市平良字東仲宗根572-6,,24.80711411,125.29116649,(0980)73-8115,,,,,,,,,,,内科,0,,
472140,0000001086,沖縄県,宮古島市,城辺中央クリニック,グスクベチュウオウクリニック,有床診療所,宮古島市城辺字比嘉628-5,,24.76222701,125.37952058,(0980)77-4693,,,,,,,,,,,内科;外科;整形外科;小児科;皮膚科;婦人科;眼科,0,,
472140,0000001087,沖縄県,宮古島市,レオクリニック,レオクリニック,無床診療所,宮古島市平良字下里1578-8,,24.78748810,125.28200097,(0980)79-0923,,,,,,,,,,,耳鼻咽喉科,0,,
472140,0000001088,沖縄県,宮古島市,ドクターゴン四島診療所,ドクターゴンヨントウシンリョウジョ,無床診療所,宮古島市平良字西里267番地,,24.80338933,125.28097034,(0980)79-5164,,,,,,,,,,,内科,0,,
472140,0000001089,沖縄県,宮古島市,社会福祉法人ユームツ会　青潮園　診療所,シャカイフクシホウジンユームツカイ　アオシオエン　シンリョウジョ,無床診療所,宮古島市平良字下里2632番1,,24.77194035,125.31041257,(0980)72-7795,,,,,,,,,,,内科,0,,
472140,0000001090,沖縄県,宮古島市,下地診療所,シモジシンリョウジョ,無床診療所,宮古島市下地字上地634-1,,24.74923016,125.28323695,,,,,,,,,,,,内科;外科;胃腸内科;肛門外科;リハビリテーション科;整形外科;ペインクリニック内科,0,,
472140,0000001091,沖縄県,宮古島市,奥平産婦人科医院,オクヒラサンフジンカイイン,有床診療所,"宮古島市平良字下里1259-1
",,24.79535965,125.28553112,,,,,,,,,,,,産科;婦人科,0,,
472140,0000001092,沖縄県,宮古島市,こころのクリニックてぃんぬぱう,ココロノクリニックティンヌパウ,無床診療所,宮古島市平良下里1245-9　正ビル1F,,24.79315715,125.28916136,,,,,,,,,,,,心療内科　精神科,0,,
473758,0000001093,沖縄県,多良間村,沖縄県立宮古病院付属多良間診療所,オキナワケンリツミヤコビョウインフゾクタラマシンリョウジョ,無床診療所,多良間村字塩川162-3,,24.66912690,124.70183545,(0980)79-2101,,,,,,,,,,,内科;小児科;外科,0,,
472140,0000001094,沖縄県,宮古島市,中村胃腸科内科,ナカムライチョウカナイカ,無床診療所,宮古島市平良字下里1259-1,,24.79535965,125.28553112,,,,,,,,,,,,内科;胃腸内科,0,,
472140,0000001095,沖縄県,宮古島市,シンワメディカルリゾート宮古島,シンワメディカルリゾートミヤコジマ,無床診療所,宮古島市上野字新里1405-201　ホテルシギラミラージュ2階,,24.72100476,125.33943860,(0980)79-9740,,,,,,,,,,,内科;婦人科;乳腺外科;消化器内科;皮膚科,0,,
472140,0000001096,沖縄県,宮古島市,陸上自衛隊宮古島駐屯地医務室,リクジョウジエイタイミヤコジマチュウトンチイムシツ,有床診療所,宮古島市上野字カギモリ原83-5,,24.72993456,125.34189113,(0980)76-6661,,,,,,,,,,,内科;外科;歯科,0,,
,0000001097,沖縄県,,安谷屋　正明（往診のみ）,アダニヤ　マサアキ（オウシンノミ）,無床診療所,,,,,,,,,,,,,,,,小児科;内科,0,,
